Timestamp,Station_ID,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Visibility_km,Precipitation_mm,Pressure_hPa
2021-01-02 07:53:00,KDEN_Denver,-3.3333333333333335,55.0,16.0934,16.0934,0.0,829.66555
2021-01-02 08:00:00,KDEN_Denver,-3.3333333333333335,55.0,16.0934,15.9968396,,831.358745
2021-01-02 08:53:00,KDEN_Denver,0.0,45.0,16.0934,16.0934,0.0,829.66555
2021-01-02 09:53:00,KDEN_Denver,2.7777777777777777,41.0,17.70274,16.0934,0.0,829.66555
2021-01-02 10:53:00,KDEN_Denver,6.111111111111111,31.0,11.26538,16.0934,0.0,828.310994
2021-01-02 11:00:00,KDEN_Denver,6.111111111111111,31.0,11.26538,15.9968396,,830.0041890000001
2021-01-02 11:53:00,KDEN_Denver,8.333333333333334,21.0,11.26538,16.0934,0.0,827.295077
2021-01-02 12:53:00,KDEN_Denver,9.444444444444445,18.0,12.87472,16.0934,0.0,825.940521
2021-01-02 13:53:00,KDEN_Denver,10.555555555555555,16.0,11.26538,16.0934,0.0,825.940521
2021-01-02 14:00:00,KDEN_Denver,10.555555555555555,16.0,11.26538,15.9968396,,827.633716
2021-01-02 14:53:00,KDEN_Denver,9.444444444444445,28.0,17.70274,16.0934,0.0,826.956438
2021-01-02 15:53:00,KDEN_Denver,2.7777777777777777,65.0,17.70274,16.0934,0.0,827.972355
2021-01-02 16:53:00,KDEN_Denver,2.2222222222222223,62.0,9.65604,16.0934,0.0,828.988272
2021-01-02 17:00:00,KDEN_Denver,2.2222222222222223,62.0,9.65604,15.9968396,,830.342828
2021-01-02 17:53:00,KDEN_Denver,0.0,73.0,11.26538,16.0934,0.0,828.649633
2021-01-02 18:53:00,KDEN_Denver,2.7777777777777777,44.0,17.70274,16.0934,0.0,829.66555
2021-01-02 19:53:00,KDEN_Denver,2.7777777777777777,44.0,27.35878,16.0934,0.0,830.6814670000001
2021-01-02 20:00:00,KDEN_Denver,2.7777777777777777,44.0,27.35878,15.9968396,,832.036023
2021-01-02 20:53:00,KDEN_Denver,-1.1111111111111112,61.0,11.26538,16.0934,0.0,830.0041890000001
2021-01-02 21:53:00,KDEN_Denver,1.1111111111111112,46.0,24.1401,16.0934,0.0,829.66555
2021-01-02 22:53:00,KDEN_Denver,0.5555555555555556,45.0,17.70274,16.0934,0.0,829.66555
2021-01-02 23:00:00,KDEN_Denver,0.5555555555555556,45.0,17.70274,15.9968396,,831.0201059999999
2021-01-02 23:53:00,KDEN_Denver,-0.5555555555555556,45.0,11.26538,16.0934,0.0,829.66555
2021-01-02 23:59:00,KDEN_Denver,,,,,,
2021-01-03 00:53:00,KDEN_Denver,-1.6666666666666667,47.0,11.26538,16.0934,0.0,829.326911
2021-01-03 01:53:00,KDEN_Denver,-0.5555555555555556,45.0,20.92142,16.0934,0.0,828.988272
2021-01-03 02:00:00,KDEN_Denver,-0.5555555555555556,45.0,20.92142,15.9968396,,830.342828
2021-01-03 02:53:00,KDEN_Denver,-0.5555555555555556,45.0,20.92142,16.0934,0.0,828.310994
2021-01-03 03:53:00,KDEN_Denver,-0.5555555555555556,43.0,17.70274,16.0934,0.0,828.310994
2021-01-03 04:53:00,KDEN_Denver,-2.2222222222222223,49.0,12.87472,16.0934,0.0,828.310994
2021-01-03 05:00:00,KDEN_Denver,-2.2222222222222223,49.0,12.87472,15.9968396,,830.0041890000001
2021-01-03 05:53:00,KDEN_Denver,-1.6666666666666667,45.0,24.1401,16.0934,0.0,827.972355
2021-01-03 06:53:00,KDEN_Denver,-1.1111111111111112,43.0,14.48406,16.0934,0.0,827.633716
2021-01-03 07:53:00,KDEN_Denver,-0.5555555555555556,45.0,17.70274,16.0934,0.0,827.633716
2021-01-03 08:00:00,KDEN_Denver,-0.5555555555555556,45.0,17.70274,15.9968396,,829.326911
2021-01-03 08:53:00,KDEN_Denver,3.888888888888889,33.0,12.87472,16.0934,0.0,828.310994
2021-01-03 09:53:00,KDEN_Denver,6.666666666666667,28.0,11.26538,16.0934,0.0,827.633716
2021-01-03 10:53:00,KDEN_Denver,8.88888888888889,27.0,8.0467,16.0934,0.0,827.295077
2021-01-03 11:00:00,KDEN_Denver,8.88888888888889,27.0,8.0467,15.9968396,,828.649633
2021-01-03 11:53:00,KDEN_Denver,10.0,26.0,0.0,16.0934,0.0,826.2791599999999
2021-01-03 12:53:00,KDEN_Denver,10.555555555555555,23.0,4.82802,16.0934,0.0,825.601882
2021-01-03 13:53:00,KDEN_Denver,10.555555555555555,26.0,0.0,16.0934,0.0,825.2632430000001
2021-01-03 14:00:00,KDEN_Denver,10.555555555555555,26.0,0.0,15.9968396,,826.956438
2021-01-03 14:53:00,KDEN_Denver,9.444444444444445,27.0,25.74944,16.0934,0.0,825.601882
2021-01-03 15:53:00,KDEN_Denver,8.333333333333334,29.0,17.70274,16.0934,0.0,826.2791599999999
2021-01-03 16:53:00,KDEN_Denver,7.777777777777778,31.0,22.53076,16.0934,0.0,827.295077
2021-01-03 17:00:00,KDEN_Denver,7.777777777777778,31.0,22.53076,15.9968396,,828.988272
2021-01-03 17:53:00,KDEN_Denver,6.666666666666667,34.0,16.0934,16.0934,0.0,828.310994
2021-01-03 18:53:00,KDEN_Denver,5.555555555555555,40.0,24.1401,16.0934,0.0,828.988272
2021-01-03 19:53:00,KDEN_Denver,3.3333333333333335,46.0,11.26538,16.0934,0.0,829.66555
2021-01-03 20:00:00,KDEN_Denver,3.3333333333333335,46.0,11.26538,15.9968396,,831.0201059999999
2021-01-03 20:53:00,KDEN_Denver,3.3333333333333335,46.0,14.48406,16.0934,0.0,830.0041890000001
2021-01-03 21:53:00,KDEN_Denver,6.111111111111111,37.0,33.79614,16.0934,0.0,831.0201059999999
2021-01-03 22:53:00,KDEN_Denver,5.0,41.0,24.1401,16.0934,0.0,831.358745
2021-01-03 23:00:00,KDEN_Denver,5.0,41.0,24.1401,15.9968396,,833.0519400000001
2021-01-03 23:53:00,KDEN_Denver,3.888888888888889,43.0,14.48406,16.0934,0.0,832.036023
2021-01-03 23:59:00,KDEN_Denver,,,,,,
2021-01-04 00:53:00,KDEN_Denver,2.7777777777777777,46.0,14.48406,16.0934,0.0,833.0519400000001
2021-01-04 01:53:00,KDEN_Denver,1.1111111111111112,52.0,14.48406,16.0934,0.0,833.390579
2021-01-04 02:00:00,KDEN_Denver,1.1111111111111112,52.0,14.48406,15.9968396,,835.0837740000001
2021-01-04 02:53:00,KDEN_Denver,2.2222222222222223,44.0,16.0934,16.0934,0.0,834.067857
2021-01-04 03:53:00,KDEN_Denver,-0.5555555555555556,52.0,14.48406,16.0934,0.0,834.067857
2021-01-04 04:53:00,KDEN_Denver,1.1111111111111112,42.0,17.70274,16.0934,0.0,834.4064960000001
2021-01-04 05:00:00,KDEN_Denver,1.1111111111111112,42.0,17.70274,15.9968396,,836.0996910000001
2021-01-04 05:53:00,KDEN_Denver,-1.1111111111111112,49.0,14.48406,16.0934,0.0,834.745135
2021-01-04 06:53:00,KDEN_Denver,0.5555555555555556,45.0,20.92142,16.0934,0.0,835.0837740000001
2021-01-04 07:53:00,KDEN_Denver,-3.3333333333333335,63.0,17.70274,16.0934,0.0,835.7610520000001
2021-01-04 08:00:00,KDEN_Denver,-3.3333333333333335,63.0,17.70274,15.9968396,,837.454247
2021-01-04 08:53:00,KDEN_Denver,1.6666666666666667,48.0,17.70274,16.0934,0.0,836.43833
2021-01-04 09:53:00,KDEN_Denver,5.555555555555555,38.0,14.48406,16.0934,0.0,836.776969
2021-01-04 10:53:00,KDEN_Denver,9.444444444444445,25.0,11.26538,16.0934,0.0,836.0996910000001
2021-01-04 11:00:00,KDEN_Denver,9.444444444444445,25.0,11.26538,15.9968396,,837.792886
2021-01-04 11:53:00,KDEN_Denver,11.11111111111111,17.0,16.0934,16.0934,0.0,834.745135
2021-01-04 12:53:00,KDEN_Denver,12.222222222222221,13.0,17.70274,16.0934,0.0,833.7292180000001
2021-01-04 13:53:00,KDEN_Denver,13.333333333333334,11.0,11.26538,16.0934,0.0,833.0519400000001
2021-01-04 14:00:00,KDEN_Denver,13.333333333333334,11.0,11.26538,15.9968396,,834.745135
2021-01-04 14:53:00,KDEN_Denver,13.333333333333334,10.0,9.65604,16.0934,0.0,833.0519400000001
2021-01-04 15:53:00,KDEN_Denver,12.222222222222221,16.0,4.82802,16.0934,0.0,833.0519400000001
2021-01-04 16:53:00,KDEN_Denver,6.666666666666667,26.0,17.70274,16.0934,0.0,833.0519400000001
2021-01-04 17:00:00,KDEN_Denver,6.666666666666667,26.0,17.70274,15.9968396,,834.745135
2021-01-04 17:53:00,KDEN_Denver,1.6666666666666667,48.0,22.53076,16.0934,0.0,833.0519400000001
2021-01-04 18:53:00,KDEN_Denver,1.1111111111111112,52.0,12.87472,16.0934,0.0,832.374662
2021-01-04 19:53:00,KDEN_Denver,2.7777777777777777,44.0,14.48406,16.0934,0.0,831.358745
2021-01-04 20:00:00,KDEN_Denver,2.7777777777777777,44.0,14.48406,15.9968396,,833.0519400000001
2021-01-04 20:53:00,KDEN_Denver,2.2222222222222223,46.0,20.92142,16.0934,0.0,831.358745
2021-01-04 21:53:00,KDEN_Denver,2.7777777777777777,46.0,14.48406,16.0934,0.0,830.6814670000001
2021-01-04 22:53:00,KDEN_Denver,0.5555555555555556,49.0,16.0934,16.0934,0.0,829.66555
2021-01-04 23:00:00,KDEN_Denver,0.5555555555555556,49.0,16.0934,15.9968396,,831.358745
2021-01-04 23:53:00,KDEN_Denver,1.1111111111111112,46.0,4.82802,16.0934,0.0,828.988272
2021-01-04 23:59:00,KDEN_Denver,,,,,,
2021-01-05 00:53:00,KDEN_Denver,5.0,32.0,28.96812,16.0934,0.0,828.649633
2021-01-05 01:53:00,KDEN_Denver,4.444444444444445,33.0,22.53076,16.0934,0.0,827.972355
2021-01-05 02:00:00,KDEN_Denver,4.444444444444445,33.0,22.53076,15.9968396,,829.66555
2021-01-05 02:53:00,KDEN_Denver,1.6666666666666667,42.0,14.48406,16.0934,0.0,827.633716
2021-01-05 03:53:00,KDEN_Denver,2.2222222222222223,42.0,9.65604,16.0934,0.0,826.956438
2021-01-05 04:53:00,KDEN_Denver,2.2222222222222223,44.0,9.65604,16.0934,0.0,826.2791599999999
2021-01-05 05:00:00,KDEN_Denver,2.2222222222222223,44.0,9.65604,15.9968396,,827.972355
2021-01-05 05:53:00,KDEN_Denver,2.7777777777777777,42.0,16.0934,16.0934,0.0,826.617799
2021-01-05 06:53:00,KDEN_Denver,3.888888888888889,43.0,17.70274,16.0934,0.0,826.2791599999999
2021-01-05 07:53:00,KDEN_Denver,2.2222222222222223,48.0,14.48406,16.0934,0.0,826.956438
2021-01-05 08:00:00,KDEN_Denver,2.2222222222222223,48.0,14.48406,15.9968396,,828.649633
2021-01-05 08:53:00,KDEN_Denver,0.5555555555555556,54.0,4.82802,16.0934,0.0,827.295077
2021-01-05 09:53:00,KDEN_Denver,6.666666666666667,35.0,9.65604,16.0934,0.0,826.956438
2021-01-05 10:53:00,KDEN_Denver,10.0,28.0,8.0467,16.0934,0.0,825.940521
2021-01-05 11:00:00,KDEN_Denver,10.0,28.0,8.0467,15.9968396,,827.633716
2021-01-05 11:53:00,KDEN_Denver,12.222222222222221,28.0,27.35878,16.0934,0.0,825.2632430000001
2021-01-05 12:53:00,KDEN_Denver,10.0,33.0,32.1868,16.0934,0.0,825.601882
2021-01-05 13:42:00,KDEN_Denver,9.444444444444445,35.0,35.40548,16.0934,,826.617799
2021-01-05 13:53:00,KDEN_Denver,10.0,35.0,22.53076,16.0934,0.0,826.617799
2021-01-05 14:00:00,KDEN_Denver,10.0,35.0,22.53076,15.9968396,,828.310994
2021-01-05 14:53:00,KDEN_Denver,8.88888888888889,44.0,24.1401,16.0934,0.0,827.972355
2021-01-05 15:53:00,KDEN_Denver,6.111111111111111,51.0,17.70274,16.0934,0.0,829.66555
2021-01-05 16:53:00,KDEN_Denver,5.555555555555555,43.0,38.62416,16.0934,0.0,830.6814670000001
2021-01-05 17:00:00,KDEN_Denver,5.555555555555555,43.0,38.62416,15.9968396,,832.036023
2021-01-05 17:53:00,KDEN_Denver,4.444444444444445,41.0,24.1401,16.0934,0.0,832.374662
2021-01-05 18:53:00,KDEN_Denver,2.7777777777777777,52.0,28.96812,16.0934,0.0,834.067857
2021-01-05 19:53:00,KDEN_Denver,0.5555555555555556,64.0,45.06152,16.0934,0.0,834.745135
2021-01-05 20:00:00,KDEN_Denver,0.5555555555555556,64.0,45.06152,15.9968396,,836.43833
2021-01-05 20:53:00,KDEN_Denver,-0.5555555555555556,72.0,17.70274,16.0934,0.0,835.4224130000001
2021-01-05 21:53:00,KDEN_Denver,-0.5555555555555556,72.0,28.96812,16.0934,0.0,835.7610520000001
2021-01-05 22:53:00,KDEN_Denver,0.0,59.0,28.96812,16.0934,0.0,836.0996910000001
2021-01-05 23:00:00,KDEN_Denver,0.0,59.0,28.96812,15.9968396,,837.792886
2021-01-05 23:53:00,KDEN_Denver,-2.2222222222222223,66.0,11.26538,16.0934,0.0,836.776969
2021-01-05 23:59:00,KDEN_Denver,,,,,,
2021-01-06 00:53:00,KDEN_Denver,-2.2222222222222223,66.0,12.87472,16.0934,0.0,836.776969
2021-01-06 01:53:00,KDEN_Denver,-2.7777777777777777,69.0,8.0467,16.0934,0.0,836.43833
2021-01-06 02:00:00,KDEN_Denver,-2.7777777777777777,69.0,8.0467,15.9968396,,838.131525
2021-01-06 02:53:00,KDEN_Denver,-4.444444444444445,75.0,12.87472,16.0934,0.0,836.776969
2021-01-06 03:53:00,KDEN_Denver,-3.888888888888889,75.0,4.82802,16.0934,0.0,836.43833
2021-01-06 04:53:00,KDEN_Denver,-2.7777777777777777,69.0,8.0467,16.0934,0.0,836.776969
2021-01-06 05:00:00,KDEN_Denver,-2.7777777777777777,69.0,8.0467,15.9968396,,838.131525
2021-01-06 05:53:00,KDEN_Denver,-2.2222222222222223,60.0,4.82802,16.0934,0.0,836.776969
2021-01-06 06:53:00,KDEN_Denver,-5.555555555555555,71.0,9.65604,16.0934,0.0,837.115608
2021-01-06 07:53:00,KDEN_Denver,-6.666666666666667,74.0,16.0934,16.0934,0.0,837.454247
2021-01-06 08:00:00,KDEN_Denver,-6.666666666666667,74.0,16.0934,15.9968396,,839.1474420000001
2021-01-06 08:53:00,KDEN_Denver,-2.2222222222222223,69.0,11.26538,16.0934,0.0,837.454247
2021-01-06 09:53:00,KDEN_Denver,0.5555555555555556,49.0,20.92142,16.0934,0.0,837.115608
2021-01-06 10:53:00,KDEN_Denver,2.7777777777777777,41.0,22.53076,16.0934,0.0,836.776969
2021-01-06 11:00:00,KDEN_Denver,2.7777777777777777,41.0,22.53076,15.9968396,,838.4701640000001
2021-01-06 11:53:00,KDEN_Denver,4.444444444444445,32.0,24.1401,16.0934,0.0,835.7610520000001
2021-01-06 12:53:00,KDEN_Denver,5.555555555555555,27.0,20.92142,16.0934,0.0,835.0837740000001
2021-01-06 13:53:00,KDEN_Denver,6.111111111111111,25.0,16.0934,16.0934,0.0,835.0837740000001
2021-01-06 14:00:00,KDEN_Denver,6.111111111111111,25.0,16.0934,15.9968396,,836.776969
2021-01-06 14:53:00,KDEN_Denver,6.111111111111111,24.0,14.48406,16.0934,0.0,835.4224130000001
2021-01-06 15:53:00,KDEN_Denver,3.888888888888889,29.0,12.87472,16.0934,0.0,835.4224130000001
2021-01-06 16:53:00,KDEN_Denver,1.1111111111111112,38.0,11.26538,16.0934,0.0,835.7610520000001
2021-01-06 17:00:00,KDEN_Denver,1.1111111111111112,38.0,11.26538,15.9968396,,837.454247
2021-01-06 17:53:00,KDEN_Denver,-1.1111111111111112,43.0,11.26538,16.0934,0.0,836.0996910000001
2021-01-06 18:53:00,KDEN_Denver,-1.1111111111111112,43.0,16.0934,16.0934,0.0,836.0996910000001
2021-01-06 19:53:00,KDEN_Denver,-2.2222222222222223,47.0,9.65604,16.0934,0.0,836.0996910000001
2021-01-06 20:00:00,KDEN_Denver,-2.2222222222222223,47.0,9.65604,15.9968396,,837.792886
2021-01-06 20:53:00,KDEN_Denver,-2.2222222222222223,49.0,12.87472,16.0934,0.0,836.0996910000001
2021-01-06 21:53:00,KDEN_Denver,-3.3333333333333335,53.0,9.65604,16.0934,0.0,836.0996910000001
2021-01-06 22:53:00,KDEN_Denver,-3.888888888888889,55.0,11.26538,16.0934,0.0,835.4224130000001
2021-01-06 23:00:00,KDEN_Denver,-3.888888888888889,55.0,11.26538,15.9968396,,837.115608
2021-01-06 23:53:00,KDEN_Denver,-6.111111111111111,68.0,14.48406,16.0934,0.0,835.0837740000001
2021-01-06 23:59:00,KDEN_Denver,,,,,,
2021-01-07 00:53:00,KDEN_Denver,-6.111111111111111,68.0,12.87472,16.0934,0.0,834.745135
2021-01-07 01:53:00,KDEN_Denver,-5.555555555555555,68.0,16.0934,16.0934,0.0,834.4064960000001
2021-01-07 02:00:00,KDEN_Denver,-5.555555555555555,68.0,16.0934,15.9968396,,836.0996910000001
2021-01-07 02:53:00,KDEN_Denver,-5.555555555555555,68.0,9.65604,16.0934,0.0,834.4064960000001
2021-01-07 03:53:00,KDEN_Denver,-5.0,65.0,4.82802,16.0934,0.0,834.4064960000001
2021-01-07 04:53:00,KDEN_Denver,-2.7777777777777777,55.0,8.0467,16.0934,0.0,834.4064960000001
2021-01-07 05:00:00,KDEN_Denver,-2.7777777777777777,55.0,8.0467,15.9968396,,836.0996910000001
2021-01-07 05:53:00,KDEN_Denver,-3.3333333333333335,60.0,14.48406,16.0934,0.0,834.4064960000001
2021-01-07 06:53:00,KDEN_Denver,-3.888888888888889,63.0,12.87472,16.0934,0.0,834.745135
2021-01-07 07:53:00,KDEN_Denver,-3.888888888888889,66.0,4.82802,16.0934,0.0,835.0837740000001
2021-01-07 08:00:00,KDEN_Denver,-3.888888888888889,66.0,4.82802,15.9968396,,836.776969
2021-01-07 08:53:00,KDEN_Denver,0.0,54.0,16.0934,16.0934,0.0,835.0837740000001
2021-01-07 09:53:00,KDEN_Denver,1.1111111111111112,52.0,16.0934,16.0934,0.0,834.745135
2021-01-07 10:53:00,KDEN_Denver,3.3333333333333335,46.0,12.87472,16.0934,0.0,834.4064960000001
2021-01-07 11:00:00,KDEN_Denver,3.3333333333333335,46.0,12.87472,15.9968396,,836.0996910000001
2021-01-07 11:53:00,KDEN_Denver,6.111111111111111,38.0,4.82802,16.0934,0.0,834.067857
2021-01-07 12:53:00,KDEN_Denver,6.111111111111111,42.0,14.48406,16.0934,0.0,833.0519400000001
2021-01-07 13:53:00,KDEN_Denver,6.111111111111111,38.0,16.0934,16.0934,0.0,833.0519400000001
2021-01-07 14:00:00,KDEN_Denver,6.111111111111111,38.0,16.0934,15.9968396,,834.745135
2021-01-07 14:53:00,KDEN_Denver,6.111111111111111,37.0,20.92142,16.0934,0.0,833.0519400000001
2021-01-07 15:53:00,KDEN_Denver,4.444444444444445,41.0,16.0934,16.0934,0.0,833.390579
2021-01-07 16:53:00,KDEN_Denver,1.6666666666666667,50.0,12.87472,16.0934,0.0,834.4064960000001
2021-01-07 17:00:00,KDEN_Denver,1.6666666666666667,50.0,12.87472,15.9968396,,836.0996910000001
2021-01-07 17:53:00,KDEN_Denver,-0.5555555555555556,64.0,11.26538,16.0934,0.0,834.745135
2021-01-07 18:53:00,KDEN_Denver,-0.5555555555555556,67.0,17.70274,16.0934,0.0,836.43833
2021-01-07 19:53:00,KDEN_Denver,-1.1111111111111112,69.0,17.70274,16.0934,0.0,836.776969
2021-01-07 20:00:00,KDEN_Denver,-1.1111111111111112,69.0,17.70274,15.9968396,,838.131525
2021-01-07 20:53:00,KDEN_Denver,0.5555555555555556,64.0,8.0467,16.0934,0.0,836.776969
2021-01-07 21:53:00,KDEN_Denver,0.0,61.0,9.65604,16.0934,0.0,836.776969
2021-01-07 22:53:00,KDEN_Denver,-2.2222222222222223,69.0,14.48406,16.0934,0.0,836.776969
2021-01-07 23:00:00,KDEN_Denver,-2.2222222222222223,69.0,14.48406,15.9968396,,838.4701640000001
2021-01-07 23:53:00,KDEN_Denver,-2.7777777777777777,69.0,14.48406,16.0934,0.0,836.776969
2021-01-07 23:59:00,KDEN_Denver,,,,,,
2021-01-08 00:53:00,KDEN_Denver,-2.7777777777777777,66.0,9.65604,16.0934,0.0,836.776969
2021-01-08 01:53:00,KDEN_Denver,-3.3333333333333335,69.0,14.48406,16.0934,0.0,837.115608
2021-01-08 02:00:00,KDEN_Denver,-3.3333333333333335,69.0,14.48406,15.9968396,,838.808803
2021-01-08 02:53:00,KDEN_Denver,-3.3333333333333335,66.0,14.48406,16.0934,0.0,837.792886
2021-01-08 03:53:00,KDEN_Denver,-3.3333333333333335,63.0,12.87472,16.0934,0.0,837.792886
2021-01-08 04:53:00,KDEN_Denver,-5.555555555555555,71.0,8.0467,16.0934,0.0,838.4701640000001
2021-01-08 05:00:00,KDEN_Denver,-5.555555555555555,71.0,8.0467,15.9968396,,840.163359
2021-01-08 05:53:00,KDEN_Denver,-6.111111111111111,71.0,9.65604,16.0934,0.0,838.808803
2021-01-08 06:53:00,KDEN_Denver,-6.111111111111111,71.0,17.70274,16.0934,0.0,839.1474420000001
2021-01-08 07:53:00,KDEN_Denver,-3.3333333333333335,63.0,14.48406,16.0934,0.0,839.1474420000001
2021-01-08 08:00:00,KDEN_Denver,-3.3333333333333335,63.0,14.48406,15.9968396,,840.840637
2021-01-08 08:53:00,KDEN_Denver,0.5555555555555556,58.0,4.82802,16.0934,0.0,839.486081
2021-01-08 09:53:00,KDEN_Denver,2.7777777777777777,50.0,8.0467,16.0934,0.0,839.486081
2021-01-08 10:53:00,KDEN_Denver,4.444444444444445,41.0,0.0,16.0934,0.0,839.1474420000001
2021-01-08 11:00:00,KDEN_Denver,4.444444444444445,41.0,0.0,15.9968396,,840.5019980000001
2021-01-08 11:53:00,KDEN_Denver,5.0,39.0,8.0467,16.0934,0.0,838.131525
2021-01-08 12:53:00,KDEN_Denver,5.555555555555555,32.0,12.87472,16.0934,0.0,836.776969
2021-01-08 13:53:00,KDEN_Denver,6.111111111111111,28.0,8.0467,16.0934,0.0,836.43833
2021-01-08 14:00:00,KDEN_Denver,6.111111111111111,28.0,8.0467,15.9968396,,838.131525
2021-01-08 14:53:00,KDEN_Denver,6.111111111111111,28.0,17.70274,16.0934,0.0,836.0996910000001
2021-01-08 15:53:00,KDEN_Denver,4.444444444444445,33.0,14.48406,16.0934,0.0,836.43833
2021-01-08 16:53:00,KDEN_Denver,0.0,45.0,12.87472,16.0934,0.0,836.43833
2021-01-08 17:00:00,KDEN_Denver,0.0,45.0,12.87472,15.9968396,,838.131525
2021-01-08 17:53:00,KDEN_Denver,-1.6666666666666667,51.0,14.48406,16.0934,0.0,836.776969
2021-01-08 18:53:00,KDEN_Denver,-3.888888888888889,60.0,14.48406,16.0934,0.0,836.776969
2021-01-08 19:53:00,KDEN_Denver,-3.888888888888889,63.0,16.0934,16.0934,0.0,836.776969
2021-01-08 20:00:00,KDEN_Denver,-3.888888888888889,63.0,16.0934,15.9968396,,838.131525
2021-01-08 20:53:00,KDEN_Denver,-3.888888888888889,66.0,16.0934,16.0934,0.0,836.43833
